player_id,name,draft_season,pick,round,draft_position,veteran_position,experience,target_season,rookie_forecast_year,rookie_information_through_season,veteran_feature_season,veteran_information_through_season,information_gap_seasons,appeared,points,games,label_source,rookie_p_appear,rookie_e_points,rookie_e_points_given_appear,rookie_e_games,veteran_p_appear,veteran_e_points,veteran_e_points_given_appear,veteran_e_games,veteran_games_t,thin_history,veteran_row_without_window_appearance,err_rookie,err_veteran,abs_err_rookie,abs_err_veteran,sq_err_rookie,sq_err_veteran,veteran_closer
00-0028071,Johnny White,2011,133,5,RB,RB,3,2014,2011,2010,2013,2013,3,0.0,0.0,0.0,convention_zero,0.5619208446691466,40.238010993051475,71.60797000998106,5.317296365863959,0.09491797548529,2.9098770983707327,30.65675477688304,0.7986713085492778,0,True,False,40.238010993051475,2.9098770983707327,40.238010993051475,2.9098770983707327,1619.0975286769312,8.467384727622475,True
00-0028079,D.J. Williams,2011,141,5,TE,TE,3,2014,2011,2010,2013,2013,3,0.0,0.0,0.0,convention_zero,0.5738363762499712,30.485715866760223,53.12614732789302,5.761202756118531,0.5795218101040178,0.0,0.0,3.663555972291952,4,True,False,30.485715866760223,0.0,30.485715866760223,0.0,929.378871908836,0.0,True
00-0028083,Jacquizz Rodgers,2011,145,5,RB,RB,3,2014,2011,2010,2013,2013,3,1.0,70.7,15.0,artifact,0.52374194844903,46.91748831892297,89.581307088082,5.6240041835799,0.9757281307984288,119.51552502704536,122.48855111848314,11.35932026661346,15,False,False,-23.782511681077033,48.815525027045354,23.782511681077033,48.815525027045354,565.6078618605655,2382.9554836660914,False
00-0028086,Denarius Moore,2011,148,5,WR,WR,3,2014,2011,2010,2013,2013,3,1.0,23.6,10.0,artifact,0.4754433657948136,35.2680133724815,74.17921020629419,5.059211470672739,0.962663333458507,130.40472417729274,135.46244013345242,11.587254279698932,13,False,False,11.668013372481497,106.80472417729274,11.668013372481497,106.80472417729274,136.14253606040702,11407.24910658758,False
00-0028087,Dion Lewis,2011,149,5,RB,RB,3,2014,2011,2010,2013,2013,3,0.0,0.0,0.0,convention_zero,0.4990730023463924,49.45454587023766,99.09280934397782,5.682374046188948,0.1890802617672263,7.635167229298077,40.38056197900555,1.5997063772732372,0,True,False,49.45454587023766,7.635167229298077,49.45454587023766,7.635167229298077,2445.7521072314407,58.29577861934727,True
00-0028090,T.J. Yates,2011,152,5,QB,QB,3,2014,2011,2010,2013,2013,3,1.0,0.56,1.0,artifact,0.3991482495935314,16.939447389412727,42.43898703467406,2.0316197452462137,0.5753086155897168,0.0679264673408046,0.1180696160289151,1.5910749425374329,2,True,False,16.37944738941273,-0.49207353265919546,16.37944738941273,0.49207353265919546,268.28629678253947,0.2421363615437003,True
00-0028091,Jeremy Kerley,2011,153,5,WR,WR,3,2014,2011,2010,2013,2013,3,1.0,88.10000000000001,15.0,artifact,0.4713174027073943,34.507830329000775,73.21569314177033,5.009368033149117,0.945732665388466,107.69291142137666,113.8724666733818,10.85675801945179,12,False,False,-53.59216967099923,19.592911421376655,53.59216967099923,19.592911421376655,2872.12065004517,383.8821779659118,True
00-0028093,Niles Paul,2011,155,5,WR,TE,3,2014,2011,2010,2013,2013,3,1.0,89.8,15.0,artifact,0.4696956275630677,34.21219500306943,72.83907491447881,4.989817693358121,0.9150855411788446,23.568688986516783,25.755722198555112,9.02305093123876,13,False,False,-55.587804996930565,-66.23131101348321,55.587804996930565,66.23131101348321,3090.004064376779,4386.586558564742,False
00-0028097,Lee Smith,2011,159,5,TE,TE,3,2014,2011,2010,2013,2013,3,1.0,14.4,7.0,artifact,0.5833841766157057,21.95839531069797,37.63968271831048,5.391895164011617,0.7708618767774834,14.140089275498578,18.343220363432565,6.29536521760529,9,False,False,7.5583953106979695,-0.25991072450142205,7.5583953106979695,0.25991072450142205,57.12933967278106,0.06755358471085411,True
00-0028105,Ryan Whalen,2011,167,6,WR,WR,3,2014,2011,2010,2013,2013,3,0.0,0.0,0.0,convention_zero,0.3920954828327189,28.57390027404006,72.87485198147678,4.086057777642067,0.342457445538158,0.0,0.0,2.299643799532839,1,True,False,28.57390027404006,0.0,28.57390027404006,0.0,816.4677768707866,0.0,True
00-0028112,Charles Clay,2011,174,6,TE,TE,3,2014,2011,2010,2013,2013,3,1.0,121.0,13.0,artifact,0.4804635062715624,22.3081326566978,46.43044136652709,4.6286241992730925,0.9793051299295792,119.98959871806868,122.5252426960094,12.92525240668732,16,False,False,-98.69186734330219,-1.0104012819313226,98.69186734330219,1.0104012819313226,9740.084679707958,1.02091075052846,True
00-0028114,Dwayne Harris,2011,176,6,WR,WR,3,2014,2011,2010,2013,2013,3,1.0,19.2,15.0,artifact,0.4064544820180856,24.772350271766932,60.94741568298086,3.9573823516389064,0.8352940872807082,31.062302883249036,37.18726536706618,8.409264295437277,13,False,False,5.572350271766933,11.862302883249036,5.572350271766933,11.862302883249036,31.05108755126101,140.7142296939384,False
00-0028115,Evan Royster,2011,177,6,RB,RB,3,2014,2011,2010,2013,2013,3,0.0,0.0,0.0,convention_zero,0.4619699987621389,29.759845533245972,64.41943332464939,4.208133157156415,0.4612598633841506,2.0346432719570737,4.411056398944826,3.7359206800583538,4,True,False,29.759845533245972,2.0346432719570737,29.759845533245972,2.0346432719570737,885.6484061626602,4.139773244120187,True
00-0028116,Aldrick Robinson,2011,178,6,WR,WR,3,2014,2011,2010,2013,2013,3,1.0,1.6,2.0,artifact,0.384389454347599,27.30126133189118,71.02500087633247,3.996453536558069,0.8804698319864172,58.92861801824373,66.92860547566474,9.366163936340856,13,False,False,25.70126133189118,57.32861801824373,25.70126133189118,57.32861801824373,660.5548340501647,3286.5704438816997,False
00-0028118,Tyrod Taylor,2011,180,6,QB,QB,3,2014,2011,2010,2013,2013,3,1.0,-0.3,1.0,artifact,0.2546173506558989,15.503803254463014,60.89060001027006,1.5273580627339662,0.6933067119531667,11.133851588699274,16.05905639847804,2.9065101697177607,3,True,False,15.803803254463014,11.433851588699275,15.803803254463014,11.433851588699275,249.76019730577576,130.73296215240094,True
00-0028119,Richard Gordon,2011,181,6,TE,TE,3,2014,2011,2010,2013,2013,3,1.0,0.0,2.0,artifact,0.5241476670751334,12.554293783432016,23.951826120848565,4.329726096313638,0.4246774874972435,0.0,0.0,2.2556120560314556,1,True,True,12.554293783432016,0.0,12.554293783432016,0.0,157.61029240071974,0.0,True
00-0028121,Jordan Todman,2011,183,6,RB,RB,3,2014,2011,2010,2013,2013,3,1.0,54.6,15.0,artifact,0.4155780517578366,34.9646879549472,84.13506874834101,4.329417416233107,0.8998490690001946,58.76222629504636,65.30231382062324,9.562971599980887,16,False,False,-19.6353120450528,4.162226295046359,19.6353120450528,4.162226295046359,385.54547910659556,17.32412773117534,True
00-0028142,Virgil Green,2011,204,7,TE,TE,3,2014,2011,2010,2013,2013,3,1.0,6.1,8.0,artifact,0.4233237547452693,13.333066938000306,31.496146362075383,3.6487198743950686,0.8888104803383966,32.332924652042905,36.37774910094759,8.87900369398545,14,False,False,7.233066938000306,26.232924652042904,7.233066938000306,26.232924652042904,52.31725732959312,688.1663357997603,False
00-0028146,Greg McElroy,2011,208,7,QB,QB,3,2014,2011,2010,2013,2013,3,0.0,0.0,0.0,convention_zero,0.2140323632733926,10.441920077214784,48.786641036509394,1.059175502189567,0.3130009977494162,10.937669951112207,34.944521039095015,1.5624917119642574,0,True,False,10.441920077214784,10.937669951112207,10.441920077214784,10.937669951112207,109.03369489894119,119.63262395946292,False
00-0028156,Ryan Taylor,2011,218,7,TE,TE,3,2014,2011,2010,2013,2013,3,1.0,0.0,3.0,artifact,0.4175741207848854,11.979775521728348,28.68897981323839,3.5685878835056855,0.7470552212126615,8.450141303168632,11.311267310938398,5.903349445575264,9,False,False,11.979775521728348,8.450141303168632,11.979775521728348,8.450141303168632,143.5150215510017,71.40488804351646,True
00-0028158,Shaun Chapas,2011,220,7,RB,RB,3,2014,2011,2010,2013,2013,3,0.0,0.0,0.0,convention_zero,0.3764775215694252,22.39095130529186,59.474869075716654,3.312398097041917,0.0873633200898802,2.616965986152517,29.95497404929386,0.7370119359742324,0,True,False,22.39095130529186,2.616965986152517,22.39095130529186,2.616965986152517,501.35470035595125,6.8485109726792155,True
00-0028159,Da'Rel Scott,2011,221,7,RB,RB,3,2014,2011,2010,2013,2013,3,0.0,0.0,0.0,convention_zero,0.3759878743601915,22.305825748068617,59.325917853137796,3.3070193141820323,0.4572911498920871,23.800881361936295,52.04754425611101,3.964465774711192,5,False,False,22.305825748068617,23.800881361936295,22.305825748068617,23.800881361936295,497.5498623032009,566.4819536049665,False
00-0028163,Anthony Allen,2011,225,7,RB,RB,3,2014,2011,2010,2013,2013,3,0.0,0.0,0.0,convention_zero,0.3740544223037869,21.97075141436023,58.73677760322471,3.285800534436523,0.171335745450334,5.717790563945997,33.371848640909796,1.4905496141654984,0,True,False,21.97075141436023,5.717790563945997,21.97075141436023,5.717790563945997,482.71391771161205,32.693128933149886,True
00-0028170,Baron Batch,2011,232,7,RB,RB,3,2014,2011,2010,2013,2013,3,0.0,0.0,0.0,convention_zero,0.3707647432740431,21.404451262599512,57.730546528203334,3.249770666426138,0.1374926203781064,4.087108995877617,29.72602445598909,1.1307610739288614,0,True,False,21.404451262599512,4.087108995877617,21.404451262599512,4.087108995877617,458.15053385299785,16.70445994418374,True
00-0028174,Stephen Burton,2011,236,7,WR,WR,3,2014,2011,2010,2013,2013,3,0.0,0.0,0.0,convention_zero,0.2667737945033531,20.127896258843524,75.44930076927227,2.8759788816671676,0.6302883589058461,15.625571126885848,24.791146633282544,5.002158425512439,4,True,False,20.127896258843524,15.625571126885848,20.127896258843524,15.625571126885848,405.13220780676716,244.1584730413687,True
00-0028179,David Ausberry,2011,241,7,WR,TE,3,2014,2011,2010,2013,2013,3,1.0,3.4000000000000004,1.0,artifact,0.3170584255207485,17.130921164660307,54.03080248229911,2.9939800884901295,0.1923833965230173,4.561111383066256,23.708446079547993,1.0744223572795384,0,True,False,13.730921164660307,1.161111383066256,13.730921164660307,1.161111383066256,188.53819603011635,1.348179643886034,True
00-0029668,Andrew Luck,2012,1,1,QB,QB,3,2015,2012,2011,2014,2014,3,1.0,130.84,7.0,artifact,0.8290391910313681,167.21481552839757,201.6971179859104,12.128103706949023,0.9877850025824532,275.3702551761719,278.7754971539831,14.816775038736797,19,False,False,36.37481552839756,144.5302551761719,36.37481552839756,144.5302551761719,1323.1272047249524,20888.994661289362,False
00-0029665,Robert Griffin III,2012,2,1,QB,QB,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.8666718739969839,157.87983291799222,182.167943433851,11.835023099589373,0.8937171585255665,111.0957932943769,124.3075532729618,8.766018462144798,9,False,False,157.87983291799222,111.0957932943769,157.87983291799222,111.0957932943769,24926.04164221314,12342.27528770692,True
00-0029675,Trent Richardson,2012,3,1,RB,RB,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.9678839788598268,190.3875613395311,196.7049413957743,12.172451622633726,0.956592226896079,99.65824937076071,104.18049255337222,10.838452336636792,15,False,False,190.3875613395311,99.65824937076071,190.3875613395311,99.65824937076071,36247.423512813715,9931.766667644728,True
00-0029707,Justin Blackmon,2012,5,1,WR,WR,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.9528149115994236,149.96342915867953,157.3898847856468,11.891429132687882,0.6035255762528801,74.08122756429132,122.74745342896776,6.170389199187218,0,True,False,149.96342915867953,74.08122756429132,149.96342915867953,74.08122756429132,22489.030085030296,5488.028277432317,True
00-0029701,Ryan Tannehill,2012,8,1,QB,QB,3,2015,2012,2011,2014,2014,3,1.0,234.62,15.0,artifact,0.8153202770733219,97.69330772652032,119.82200182387314,8.43935735860343,0.9764172521224156,211.59855287049032,216.70915012054883,12.90767555679598,16,False,False,-136.9266922734797,-23.02144712950968,136.9266922734797,23.02144712950968,18748.9190569562,529.9870279368096,True
00-0029638,Michael Floyd,2012,13,1,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,170.3,14.0,artifact,0.9250766297079852,124.37563179163878,134.4490043283224,11.367315730255132,0.970475571668104,133.5643966451686,137.6277781166518,12.486790167214412,17,False,False,-45.92436820836123,-36.7356033548314,45.92436820836123,36.7356033548314,2109.0475953371397,1349.5045538434997,True
00-0029708,Kendall Wright,2012,20,1,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,96.5,10.0,artifact,0.9074321865532912,112.6180824918144,124.1063345125246,11.07181294214934,0.9664184816728804,146.22742216055707,151.3085944998029,12.192681610502406,14,False,False,16.118082491814405,49.72742216055707,16.118082491814405,49.72742216055707,259.79258321293406,2472.8165147342625,False
00-0029677,Brandon Weeden,2012,22,1,QB,QB,3,2015,2012,2011,2014,2014,3,1.0,66.42,6.0,artifact,0.5431349292800869,24.30274729193367,44.7453219849926,3.3752915390878315,0.5781591274286247,25.79377028727478,44.61361771108437,3.2072770094302596,4,True,False,-42.11725270806633,-40.62622971272522,42.11725270806633,40.62622971272522,1773.8629756751207,1650.4905406711175,True
00-0029654,A.J. Jenkins,2012,30,1,WR,WR,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.887306439024184,101.4825862365414,114.37152011220266,10.753832454059756,0.6071411373626192,14.545633583683216,23.957581999580004,5.147243965240513,7,False,False,101.4825862365414,14.545633583683216,101.4825862365414,14.545633583683216,10298.71530925706,211.57545635077304,True
00-0029613,Doug Martin,2012,31,1,RB,RB,3,2015,2012,2011,2014,2014,3,1.0,214.5,15.0,artifact,0.8958217980268292,101.367417180904,113.15578321958644,9.810016433595257,0.8597302476061048,76.33445614970185,88.78884552713254,8.806081963443816,11,False,False,-113.132582819096,-138.16554385029815,113.132582819096,138.16554385029815,12798.981295319616,19089.717507448662,False
00-0029251,David Wilson,2012,32,1,RB,RB,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.9351049076225776,126.67477611146587,135.46584461151576,11.497996884949638,0.1950099301887279,10.794561294123262,55.353905740474005,1.5894819304932977,0,True,False,126.67477611146587,10.794561294123262,126.67477611146587,10.794561294123262,16046.498902890005,116.52255353258408,True
00-0029640,Brian Quick,2012,33,2,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,15.9,8.0,artifact,0.8239616161568822,82.79089091677305,100.47906272979792,9.15847196752685,0.9035066187469156,88.65942076503927,98.12813644686092,8.996184332500516,7,False,False,66.89089091677305,72.75942076503927,66.89089091677305,72.75942076503927,4474.391287639631,5293.933310064027,False
00-0029697,Coby Fleener,2012,34,2,TE,TE,3,2015,2012,2011,2014,2014,3,1.0,101.3,14.0,artifact,0.8611527371709709,84.07115038848838,97.62629410512706,9.94644333984457,0.9883028691231772,127.80385502734444,129.31648689913456,13.996647363137848,19,False,False,-17.22884961151162,26.503855027344443,17.22884961151162,26.503855027344443,296.8332589360841,702.4543313104913,False
00-0028995,Stephen Hill,2012,43,2,WR,WR,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.8186457707792727,96.1185507053585,117.41164999101235,10.167449659464832,0.2725023885067761,11.750160769752684,43.11947808655814,2.1439238873240676,0,True,False,96.1185507053585,11.750160769752684,96.1185507053585,11.750160769752684,9238.775789698573,138.06627811503498,True
00-0029137,Alshon Jeffery,2012,45,2,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,158.70000000000002,9.0,artifact,0.8103227607477892,84.82162673329282,104.67634730513674,9.506473108068322,0.9893460017407978,212.0760780527613,214.35986771018844,14.064194534673463,16,False,False,-73.8783732667072,53.37607805276127,73.8783732667072,53.37607805276127,5458.014036534917,2849.0057082944636,True
00-0029626,Isaiah Pead,2012,50,2,RB,RB,3,2015,2012,2011,2014,2014,3,1.0,-1.7,2.0,artifact,0.8596996455206614,94.67070010838847,110.12066900533952,9.568268629737734,0.1401307508622776,6.415885982370719,45.78499681826679,1.1298911022518872,0,True,False,96.37070010838848,8.115885982370719,96.37070010838848,8.115885982370719,9287.311839380947,65.86760527884152,True
00-0029209,Ryan Broyles,2012,54,2,WR,WR,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.7759332040433198,59.75569875280041,77.01139536421269,8.020865843641923,0.3300413532457238,1.984915325341929,6.014141275999771,2.4038558988143963,3,True,False,59.75569875280041,1.984915325341929,59.75569875280041,1.984915325341929,3570.7435334354327,3.9398888487772554,True
00-0029682,Brock Osweiler,2012,57,2,QB,QB,3,2015,2012,2011,2014,2014,3,1.0,109.5,7.0,artifact,0.7456291771248238,74.16700994629399,99.46902860250852,6.9523046041390355,0.6990646757143907,5.914771496579723,8.460978936656009,2.6269098525294816,4,True,False,-35.33299005370601,-103.58522850342028,35.33299005370601,103.58522850342028,1248.420186135288,10729.899564105794,False
00-0029260,LaMichael James,2012,61,2,RB,RB,3,2015,2012,2011,2014,2014,3,1.0,0.0,1.0,artifact,0.8410253448661081,87.46505632337323,103.99812188454052,9.29264647290991,0.3770690489990186,1.6679786012600537,4.423536234776975,2.9892508577473103,3,True,False,87.46505632337323,1.6679786012600537,87.46505632337323,1.6679786012600537,7650.136077650852,2.7821526142614452,True
00-0029262,Rueben Randle,2012,63,2,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,166.8,15.0,artifact,0.7845309546809148,84.91902657222735,108.24177945504482,9.68343247891849,0.983945649954877,143.20195589199582,145.53848162097466,12.399373482567256,16,False,False,-81.88097342777266,-23.59804410800419,81.88097342777266,23.59804410800419,6704.4938094796125,556.8676857233112,True
00-0029689,Dwayne Allen,2012,64,3,TE,TE,3,2015,2012,2011,2014,2014,3,1.0,33.0,13.0,artifact,0.7705539273733761,65.2307535599664,84.65436518157993,8.772465531889475,0.9401675970765614,123.8145888958776,131.69416738130246,12.190513183788273,15,False,False,32.2307535599664,90.8145888958776,32.2307535599664,90.8145888958776,1038.821475043287,8247.289556327256,False
00-0029683,Ronnie Hillman,2012,67,3,RB,RB,3,2015,2012,2011,2014,2014,3,1.0,140.7,15.0,artifact,0.8047792564683627,100.14408288975736,124.436709923691,9.707899175575417,0.8960304199846584,109.5701630025876,122.28397670300484,9.36086569824227,9,False,False,-40.55591711024263,-31.129836997412383,40.55591711024263,31.129836997412383,1644.782412652871,969.0667514854648,True
00-0029673,DeVier Posey,2012,68,3,WR,WR,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.7112509634347015,67.42942599180502,94.80398545427852,8.06722213660182,0.4796162144511593,11.992444910890002,25.004252461759144,3.5710454286835,1,True,False,67.42942599180502,11.992444910890002,67.42942599180502,11.992444910890002,4546.72748958431,143.81873494073153,True
00-0029660,T.J. Graham,2012,69,3,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,6.4,4.0,artifact,0.7035172692153269,58.25804453337439,82.80968653172214,7.499764826274162,0.7860850302594923,21.17806344515487,26.941186550981435,7.480228541426344,11,False,False,51.85804453337439,14.778063445154869,51.85804453337439,14.778063445154869,2689.2567828254414,218.3911591890226,True
00-0029263,Russell Wilson,2012,75,3,QB,QB,3,2015,2012,2011,2014,2014,3,1.0,315.08,15.0,artifact,0.6443978354335902,44.13411016220039,68.4889174596688,4.687622302322638,0.9887884932812856,265.21652767816204,268.2237197138525,14.831827399219282,19,False,False,-270.9458898377996,-49.863472321837946,270.9458898377996,49.863472321837946,73411.67521999704,2486.365871990699,True
00-0029694,Michael Egnew,2012,78,3,TE,TE,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.7510956526120838,57.79172637927555,76.9432311028474,8.424512214966244,0.2237608926069606,6.373791560204225,28.48483256365931,1.2652369311354668,0,True,False,57.79172637927555,6.373791560204225,57.79172637927555,6.373791560204225,3339.8836378970536,40.62521885293061,True
00-0029632,Mohamed Sanu,2012,83,3,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,88.8,15.0,artifact,0.6858153416845036,53.750368833066254,78.3744042544226,7.28555241546137,0.980227226982336,132.31544194045645,134.9844590093607,12.13751557789571,17,False,False,-35.04963116693374,43.515441940456455,35.04963116693374,43.515441940456455,1228.4766449380932,1893.5936872732366,False
00-0029264,Bernard Pierce,2012,84,3,RB,RB,3,2015,2012,2011,2014,2014,3,1.0,4.8,5.0,artifact,0.7656987470320522,81.03438133890205,105.83063071867603,8.646412314905685,0.9352527973903728,65.5176993754679,70.05346528583642,10.20307827030106,15,False,False,76.23438133890205,60.7176993754679,76.23438133890205,60.7176993754679,5811.680898125138,3686.639017449695,True
00-0029567,Nick Foles,2012,88,3,QB,QB,3,2015,2012,2011,2014,2014,3,1.0,96.08,11.0,artifact,0.6147285398580091,39.33355151758914,63.98523733203352,4.333802738985178,0.906694984834509,143.88169903027762,158.6880940524217,10.1827122588107,8,False,False,-56.746448482410855,47.80169903027762,56.746448482410855,47.80169903027762,3220.1594153669093,2285.002430181244,True
00-0029608,T.Y. Hilton,2012,92,3,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,203.0,15.0,artifact,0.678914399221812,59.436594420457105,87.54652204841253,7.659140314062969,0.9916976961356232,213.7673493336682,215.5569687886354,14.26254684169848,18,False,False,-143.5634055795429,10.767349333668193,143.5634055795429,10.767349333668193,20610.451421596325,115.93581167324488,True
00-0029614,Chris Givens,2012,96,4,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,63.1,13.0,artifact,0.6062864652716029,52.482793527882656,86.56434958410547,6.648887986229513,0.7851611959284295,34.63335972388281,44.1098718371199,7.453015070675661,9,False,False,-10.617206472117346,-28.46664027611719,10.617206472117346,28.46664027611719,112.72507327157045,810.3496086098573,False
00-0029615,Lamar Miller,2012,97,4,RB,RB,3,2015,2012,2011,2014,2014,3,1.0,224.6,15.0,artifact,0.686751496292521,69.66394938251457,101.43982176755432,7.50451745268739,0.982463328115992,159.21774560481265,162.05973398532285,12.015414439824866,16,False,False,-154.93605061748542,-65.38225439518735,154.93605061748542,65.38225439518735,24005.179780944003,4274.839189796995,True
00-0029269,Travis Benjamin,2012,100,4,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,189.5,15.0,artifact,0.6013689235170303,51.467710730409955,85.58425405391343,6.590017717228643,0.9028435288292828,51.52426939659352,57.0688804331411,9.692050503793002,16,False,False,-138.03228926959005,-137.97573060340648,138.03228926959005,137.97573060340648,19052.912881003784,19037.302235543797,True
00-0029604,Kirk Cousins,2012,102,4,QB,QB,3,2015,2012,2011,2014,2014,3,1.0,274.4,15.0,artifact,0.5224084136292478,25.19131265317191,48.22149107087339,3.059921124872095,0.8833566079604261,89.15779405627747,100.93069237590588,7.14410818127729,6,False,False,-249.20868734682807,-185.24220594372252,249.20868734682807,185.24220594372252,62104.969849129106,34314.67486289651,True
00-0029273,Robert Turbin,2012,106,4,RB,RB,3,2015,2012,2011,2014,2014,3,1.0,33.7,9.0,artifact,0.6650121844637658,57.89869958901019,87.06411843520875,6.791517250631684,0.9516295877675632,67.02289749152602,70.42960659593999,10.940688531040143,19,False,False,24.19869958901019,33.32289749152602,24.19869958901019,33.32289749152602,585.5770617991619,1110.4154972307513,False
00-0029274,Devon Wylie,2012,107,4,WR,WR,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.5838140420518821,35.42130837178577,60.67224461969684,5.596901192287009,0.0562440335570902,0.2928142512842401,5.206138905151967,0.3670728519203464,0,True,False,35.42130837178577,0.2928142512842401,35.42130837178577,0.2928142512842401,1254.6690867691407,0.0857401857551501,True
00-0029275,Ladarius Green,2012,110,4,TE,TE,3,2015,2012,2011,2014,2014,3,1.0,107.9,13.0,artifact,0.6595273504561788,41.93463199557836,63.582855156155695,7.0025210581087896,0.9113916487601093,47.0624412925295,51.63799926909028,8.926172448928064,10,False,False,-65.96536800442165,-60.83755870747051,65.96536800442165,60.83755870747051,4351.429775958775,3701.2085494849202,True
00-0029276,Evan Rodriguez,2012,111,4,TE,TE,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.6504056939196222,33.55202422524766,51.58630150214222,6.4590532423538,0.1459257353218999,3.950430760032258,27.07151518762568,0.7545419806556817,0,True,False,33.55202422524766,3.950430760032258,33.55202422524766,3.950430760032258,1125.738329611606,15.605903189809043,True
00-0029414,Orson Charles,2012,116,4,TE,TE,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.660745474429038,48.33780043953698,73.15646086158446,7.434226427803264,0.2444342338520376,7.346741947350678,30.056108882841063,1.4117440230202138,0,True,False,48.33780043953698,7.346741947350678,48.33780043953698,7.346741947350678,2336.542951332501,53.974617240962026,True
00-0029572,Jarius Wright,2012,118,4,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,75.0,14.0,artifact,0.5807980174950003,47.39916830244293,81.61041683109904,6.345243506408382,0.9517543048601104,93.4074376430036,98.14238524167506,10.886975234500827,15,False,False,-27.60083169755707,18.407437643003604,27.60083169755707,18.407437643003604,761.805910396871,338.8337605810661,True
00-0029415,Keshawn Martin,2012,121,4,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,62.1,8.0,artifact,0.5775879507079176,46.78904175142232,81.00764860845102,6.307254400727291,0.8702650023786304,23.340814623367866,26.820353064379425,8.816672721234243,14,False,False,-15.310958248577684,-38.75918537663213,15.310958248577684,38.75918537663213,234.42544248968903,1502.2744510601342,False
00-0029667,Nick Toon,2012,122,4,WR,WR,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.5763595735878231,39.86462819449891,69.16624624857475,5.9015507773158635,0.6779727653477005,36.32209209704318,53.574559264803625,5.89720218001851,6,False,False,39.86462819449891,36.32209209704318,39.86462819449891,36.32209209704318,1589.1885810856377,1319.2943743060869,True
00-0029281,Adrien Robinson,2012,127,4,TE,TE,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.636120028734499,29.47618212862636,46.33745330620457,6.244300835214401,0.7770895293121138,23.98535591909723,30.865627465511302,6.548151973307147,9,False,False,29.47618212862636,23.98535591909723,29.47618212862636,23.98535591909723,868.845312879952,575.2972985657725,True
00-0029587,Rhett Ellison,2012,128,4,RB,TE,3,2015,2012,2011,2014,2014,3,1.0,28.6,11.0,artifact,0.6249973954345789,43.50836070535001,69.61366722992082,5.910730635782877,0.9047648082021368,44.665010780082895,49.3664324420807,9.270031397057352,14,False,False,14.908360705350006,16.065010780082893,14.908360705350006,16.065010780082893,222.25921892082414,258.08457136417957,False
00-0029590,Taylor Thompson,2012,145,5,TE,TE,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.5721634234076298,30.241296360380023,52.85429848044487,5.7651873355995855,0.5458274342223591,0.1193112952971046,0.2185879415663443,3.3271708072716635,3,True,False,30.241296360380023,0.1193112952971046,30.241296360380023,0.1193112952971046,914.536005556334,0.014235185185472895,True
00-0029140,Chris Rainey,2012,159,5,RB,RB,3,2015,2012,2011,2014,2014,3,0.0,0.0,0.0,convention_zero,0.5241627045390557,26.90634157047408,51.33204124878608,4.394593967659895,0.0686046057835075,2.347894569389525,34.22357059814135,0.5403416150752576,0,True,False,26.90634157047408,2.347894569389525,26.90634157047408,2.347894569389525,723.9512167070216,5.512608908968823,True
00-0029293,Marvin Jones,2012,166,5,WR,WR,3,2015,2012,2011,2014,2014,3,1.0,165.1,15.0,artifact,0.4690900790583837,34.45734413443488,73.45570855730304,4.94891590797362,0.5235043265036233,44.3462787773928,84.71043414974693,4.8219026732771155,0,True,False,-130.64265586556513,-120.7537212226072,130.64265586556513,120.7537212226072,17067.50353160848,14581.461189107136,True
